Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 07/02  11:00:00,88.0592160769,0.0,0.0,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 07/02  12:00:00,87.2477516143,0.0,0.0,0.0,43.513341876,39.243024,13.449440852,0.0,4.83426,8.61518085197
 07/02  13:00:00,130.535043511,0.517995685878,42.144703342,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 07/02  14:00:00,336.084147535,3.17652997015,242.162881368,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 07/02  15:00:00,364.42009749,3.39801032851,269.867799079,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 07/02  16:00:00,428.739825514,4.90545497632,331.668989624,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 07/02  17:00:00,356.595935294,4.0235830806,262.092945268,0.0,43.513341876,39.243024,13.4447458756,0.0,4.83426,8.61048587557
 07/02  18:00:00,330.074834534,5.0021489655,234.865509336,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 07/02  19:00:00,138.917550572,1.27995165489,49.436207654,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 07/02  20:00:00,105.364703738,0.0,0.0,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 07/02  21:00:00,105.056306247,0.0,0.0,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 07/02  22:00:00,104.703893692,0.0,0.0,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 07/02  23:00:00,105.557002814,0.0,0.0,0.0,43.513341876,39.243024,13.4446339755,0.0,4.83426,8.61037397554
 07/02  24:00:00,104.696848928,0.0,0.0,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 07/03  01:00:00,104.704567505,0.0,0.0,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 07/03  02:00:00,104.70899871,0.0,0.0,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 07/03  03:00:00,104.705670362,0.0,0.0,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 07/03  04:00:00,105.19567604,0.0,0.0,0.0,43.513341876,39.243024,13.4507293115,0.0,4.83426,8.61646931154
 07/03  05:00:00,102.18421183,0.0,0.0,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 07/03  06:00:00,456.833898751,75.7303620347,289.260503873,0.0,43.513341876,39.942024,5.00886904726,0.15460904726,4.83426,0.02
 07/03  07:00:00,471.785104967,75.7303620347,304.164464345,0.0,43.513341876,39.942024,258.915380074,245.449730271,4.83426,8.63138980279
 07/03  08:00:00,638.075528874,75.7303620347,345.827653478,0.0,122.71106,84.617158233,99.9343462084,67.0677364562,24.1713,8.6953097522
 07/03  09:00:00,692.617036435,75.7303620347,399.567979813,0.0,122.71106,84.617158233,50.6830778577,17.8586013986,24.1713,8.65317645906
 07/03  10:00:00,704.522224284,75.7303620347,406.008631464,0.0,122.71106,88.818015033,40.1180130983,3.84106309829,36.25695,0.02
 07/03  11:00:00,703.711532849,75.7303620347,402.675507886,0.0,122.71106,88.818015033,45.6748372002,0.764584860464,36.25695,8.65330233977
 07/03  12:00:00,713.377042845,75.7303620347,412.452390339,0.0,122.71106,88.818015033,44.9094978106,0.0,36.25695,8.6525478106
 07/03  13:00:00,723.133058606,75.7303620347,426.496158847,0.0,122.71106,84.617158233,32.8566973364,0.0327255974832,24.1713,8.65267173889
 07/03  14:00:00,727.632455177,75.7398548507,430.756546904,0.0,122.71106,84.617158233,32.824096351,0.0,24.1713,8.65279635102
 07/03  15:00:00,719.317836797,75.7744331314,429.193308811,0.0,122.71106,78.0003075165,4.85426,0.0,4.83426,0.02
 07/03  16:00:00,704.049453658,75.8460789199,419.527445218,0.0,122.71106,73.183824,13.4657860357,0.0,4.83426,8.63152603571
 07/03  17:00:00,662.668044396,75.842008703,412.637049009,0.0,122.71106,39.942024,4.85426,0.0,4.83426,0.02
 07/03  18:00:00,654.56356268,75.7303620347,406.119015828,0.0,122.71106,39.942024,13.4925886842,0.0,4.83426,8.65832868423
 07/03  19:00:00,561.807532804,75.7303620347,314.236848198,0.0,122.71106,39.942024,13.5114509152,0.0,4.83426,8.67719091518
 07/03  20:00:00,400.056503503,75.7303620347,215.24352259,0.0,43.513341876,39.942024,13.5180180523,0.0173023933753,4.83426,8.66645565892
 07/03  21:00:00,104.962831759,0.0,0.0,0.0,43.513341876,39.243024,13.5025201182,0.0,4.83426,8.66826011823
 07/03  22:00:00,104.674605628,0.0,0.0,0.0,43.513341876,39.243024,13.4720282042,0.0,4.83426,8.63776820423
 07/03  23:00:00,105.589752117,0.0,0.0,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 07/03  24:00:00,104.706574515,0.0,0.0,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 07/04  01:00:00,104.704974999,0.0,0.0,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 07/04  02:00:00,104.699576911,0.0,0.0,0.0,43.513341876,39.243024,13.44473036,0.0,4.83426,8.61047035996
 07/04  03:00:00,104.695006959,0.0,0.0,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 07/04  04:00:00,105.170060228,0.0,0.0,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 07/04  05:00:00,102.147303624,0.0,0.0,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 07/04  06:00:00,87.2165393687,0.0,0.0,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 07/04  07:00:00,87.0754288214,0.0,0.0,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 07/04  08:00:00,87.1017878977,0.0,0.0,0.0,43.513341876,39.243024,13.4507632249,0.0,4.83426,8.61650322495
 07/04  09:00:00,87.1657268734,0.0,0.0,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 07/04  10:00:00,87.1831556281,0.0,0.0,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 07/04  11:00:00,88.0322798466,0.0,0.0,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 07/04  12:00:00,87.2310354408,0.0,0.0,0.0,43.513341876,39.243024,13.4506373883,0.0,4.83426,8.61637738831
 07/04  13:00:00,87.3312204475,0.0,0.0,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 07/04  14:00:00,87.3758820703,0.0,0.0,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 07/04  15:00:00,309.202872157,2.88826182766,215.820107117,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 07/04  16:00:00,391.104703943,4.01147476065,296.1047156,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 07/04  17:00:00,339.380562943,3.61032728458,245.562809136,0.0,43.513341876,39.243024,13.4447260229,0.0,4.83426,8.61046602292
 07/04  18:00:00,317.50724657,4.25216324628,223.296081991,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 07/04  19:00:00,212.547215119,3.04771250809,120.297857554,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 07/04  20:00:00,128.989263915,0.643852581704,22.6454536097,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 07/04  21:00:00,105.057781403,0.0,0.0,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 07/04  22:00:00,104.684264317,0.0,0.0,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 07/04  23:00:00,105.531640799,0.0,0.0,0.0,43.513341876,39.243024,13.4446977551,0.0,4.83426,8.61043775509
 07/04  24:00:00,104.681446176,0.0,0.0,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 07/05  01:00:00,104.687619028,0.0,0.0,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 07/05  02:00:00,104.686063342,0.0,0.0,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 07/05  03:00:00,104.683224664,0.0,0.0,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 07/05  04:00:00,105.159253918,0.0,0.0,0.0,43.513341876,39.243024,13.4507755765,0.0,4.83426,8.61651557645
 07/05  05:00:00,102.137542922,0.0,0.0,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 07/05  06:00:00,343.413155002,75.7303620347,177.245543397,0.0,43.513341876,39.942024,5.00509069527,0.150830695274,4.83426,0.02
 07/05  07:00:00,395.851517647,75.7303620347,229.111237412,0.0,43.513341876,39.942024,288.599246394,275.133581458,4.83426,8.63140493598
 07/05  08:00:00,579.9709949,75.7303620347,288.40834133,0.0,122.71106,84.617158233,87.1888852084,54.3223779863,24.1713,8.69520722211
 07/05  09:00:00,670.760005078,75.7303620347,378.028473767,0.0,122.71106,84.617158233,48.1550357338,15.3305999314,24.1713,8.65313580246
 07/05  10:00:00,710.986263817,75.7303620347,413.000875924,0.0,122.71106,88.818015033,42.9336744117,5.12230472618,36.25695,1.55441968556
 07/05  11:00:00,711.982907585,75.7303620347,411.899706441,0.0,122.71106,88.818015033,43.4858313176,0.111252142858,36.25695,7.11762917477
 07/05  12:00:00,728.327616445,75.7303620347,428.057388467,0.0,122.71106,88.818015033,44.9094371,0.0,36.25695,8.65248709997
 07/05  13:00:00,741.794128203,75.7303620347,445.653223343,0.0,122.71106,84.617158233,32.8566847056,0.0327836784843,24.1713,8.65260102707
 07/05  14:00:00,741.36770267,75.7510760889,445.025599861,0.0,122.71106,84.617158233,32.8240154364,0.0,24.1713,8.65271543643
 07/05  15:00:00,727.820772353,75.8007117717,438.278137989,0.0,122.71106,78.0003075165,4.85426,0.0,4.83426,0.02
 07/05  16:00:00,720.89784265,75.9225589346,436.688256289,0.0,122.71106,73.183824,13.4657300542,0.0,4.83426,8.6314700542
 07/05  17:00:00,680.749202375,75.9837176063,430.481217188,0.0,122.71106,39.942024,4.85426,0.0,4.83426,0.02
 07/05  18:00:00,665.790994887,75.7303620347,416.615547374,0.0,122.71106,39.942024,13.4924848082,0.0,4.83426,8.65822480825
 07/05  19:00:00,593.695258328,75.7303620347,345.714549941,0.0,122.71106,39.942024,13.5113089714,0.0,4.83426,8.6770489714
 07/05  20:00:00,400.246894169,75.7303620347,215.431891848,0.0,43.513341876,39.942024,13.5209925231,0.0191249689674,4.83426,8.66760755417
 07/05  21:00:00,104.976570971,0.0,0.0,0.0,43.513341876,39.243024,13.5023717652,0.0,4.83426,8.66811176516
 07/05  22:00:00,104.703770397,0.0,0.0,0.0,43.513341876,39.243024,13.471914317,0.0,4.83426,8.63765431698
 07/05  23:00:00,105.624523505,0.0,0.0,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 07/05  24:00:00,104.734964416,0.0,0.0,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 07/06  01:00:00,104.718035489,0.0,0.0,0.0,43.513341876,39.243024,13.4507246162,0.0,4.83426,8.61646461617
 07/06  02:00:00,104.7054247,0.0,0.0,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 07/06  03:00:00,104.700957158,0.0,0.0,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 07/06  04:00:00,105.180920752,0.0,0.0,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 07/06  05:00:00,102.170942618,0.0,0.0,0.0,43.513341876,39.243024,13.4505893028,0.0,4.83426,8.61632930276
 07/06  06:00:00,374.257176748,75.7303620347,207.662712505,0.0,43.513341876,39.942024,4.99744156064,0.143181560639,4.83426,0.02
 07/06  07:00:00,420.041742023,75.7303620347,253.005171071,0.0,43.513341876,39.942024,275.605863852,270.751603852,4.83426,0.02
 07/06  08:00:00,611.481621738,75.7303620347,319.533764207,0.0,122.71106,84.617158233,85.7126847414,44.1690338175,24.1713,17.3723509238
 07/06  09:00:00,691.892757096,75.7303620347,398.757434962,0.0,122.71106,84.617158233,34.1441676852,9.95286768523,24.1713,0.02
 07/06  10:00:00,716.484255635,75.7303620347,417.481735962,0.0,122.71106,88.818015033,47.1210167044,2.21215889189,36.25695,8.65190781255
 07/06  11:00:00,726.005705483,75.7303620347,424.832545234,0.0,122.71106,88.818015033,44.9473963659,0.037970563652,36.25695,8.65247580224
 07/06  12:00:00,730.306493044,75.7303620347,429.968218444,0.0,122.71106,88.818015033,44.9095338266,0.0,36.25695,8.65258382661
 07/06  13:00:00,730.126927905,75.7534950476,434.15121925,0.0,122.71106,84.617158233,24.2256586304,0.0343586304228,24.1713,0.02
 07/06  14:00:00,727.008244203,75.7972267152,431.15209448,0.0,122.71106,84.617158233,32.8239928478,0.0,24.1713,8.65269284779
 07/06  15:00:00,716.129278488,75.8220173756,427.033462197,0.0,122.71106,78.0003075165,13.4983247418,0.0112623682853,4.83426,8.6528023735
 07/06  16:00:00,707.057256828,75.8929048944,423.277805565,0.0,122.71106,73.183824,4.85426,0.0,4.83426,0.02
 07/06  17:00:00,665.651471919,75.8686849884,415.884786924,0.0,122.71106,39.942024,13.4658348361,0.0,4.83426,8.63157483605
 07/06  18:00:00,624.77213351,75.7303620347,376.798786263,0.0,122.71106,39.942024,13.4928400158,0.0,4.83426,8.65858001583
 07/06  19:00:00,540.840278849,75.7303620347,293.55305668,0.0,122.71106,39.942024,13.5112696891,0.0,4.83426,8.67700968908
 07/06  20:00:00,425.385193598,75.7303620347,240.351144037,0.0,43.513341876,39.942024,13.5163646171,0.0141793268755,4.83426,8.66792529022
 07/06  21:00:00,104.983727382,0.0,0.0,0.0,43.513341876,39.243024,13.5019842334,0.0,4.83426,8.66772423342
 07/06  22:00:00,104.710388765,0.0,0.0,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 07/06  23:00:00,105.616882011,0.0,0.0,0.0,43.513341876,39.243024,13.4624621902,0.0,4.83426,8.62820219024
 07/06  24:00:00,104.719470503,0.0,0.0,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 07/07  01:00:00,104.713094213,0.0,0.0,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 07/07  02:00:00,104.707950228,0.0,0.0,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 07/07  03:00:00,104.702997742,0.0,0.0,0.0,43.513341876,39.243024,13.4507098649,0.0,4.83426,8.61644986489
 07/07  04:00:00,107.046398858,0.0,0.0,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 07/07  05:00:00,103.680570105,0.0,0.0,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 07/07  06:00:00,308.102494026,75.7303620347,141.7432845,0.0,43.513341876,39.942024,5.03884042121,0.184580421207,4.83426,0.02
 07/07  07:00:00,309.082619266,75.7303620347,143.499381958,0.0,43.513341876,39.942024,422.494819249,409.029002665,4.83426,8.63155658461
 07/07  08:00:00,456.816002698,75.7303620347,166.837055361,0.0,122.71106,84.617158233,195.817604475,162.950042096,24.1713,8.69626237898
 07/07  09:00:00,522.037958033,75.7303620347,231.167328615,0.0,122.71106,84.617158233,129.942607397,97.1200516714,24.1713,8.65125572511
 07/07  10:00:00,613.718283674,75.7303620347,317.563910323,0.0,122.71106,88.818015033,86.5063636644,41.5969849052,36.25695,8.65242875915
 07/07  11:00:00,688.955533526,75.7303620347,391.011965335,0.0,122.71106,88.818015033,60.0678885239,15.1584054076,36.25695,8.65253311622
 07/07  12:00:00,710.404866143,75.7303620347,412.693382935,0.0,122.71106,88.818015033,44.4452067673,8.1682567673,36.25695,0.02
 07/07  13:00:00,707.595731272,75.7303620347,413.364738528,0.0,122.71106,84.617158233,34.3754909173,1.55155311509,24.1713,8.65263780223
 07/07  14:00:00,708.779206073,75.7303620347,414.194562271,0.0,122.71106,84.617158233,32.824042564,0.0,24.1713,8.652742564
 07/07  15:00:00,700.826491217,75.7303620347,412.929630008,0.0,122.71106,78.0003075165,13.5154795684,0.0283720841415,4.83426,8.65284748426
 07/07  16:00:00,694.731647089,75.7303620347,412.327317301,0.0,122.71106,73.183824,4.85426,0.0,4.83426,0.02
 07/07  17:00:00,622.962244644,75.7303620347,375.128854982,0.0,122.71106,39.942024,11.6401050008,6.78584500079,4.83426,0.02
 07/07  18:00:00,504.891825056,75.7303620347,258.615603119,0.0,122.71106,39.942024,13.5062864406,0.0130013112057,4.83426,8.65902512944
 07/07  19:00:00,444.351924788,75.7303620347,198.855042864,0.0,122.71106,39.942024,13.511408874,0.0,4.83426,8.67714887397
 07/07  20:00:00,365.799277709,75.7303620347,182.039716186,0.0,43.513341876,39.942024,13.5019839427,0.0,4.83426,8.6677239427
 07/07  21:00:00,104.570197463,0.0,0.0,0.0,43.513341876,39.243024,13.5006725078,0.0,4.83426,8.66641250778
 07/07  22:00:00,104.647276038,0.0,0.0,0.0,43.513341876,39.243024,13.4717698894,0.0,4.83426,8.63750988938
 07/07  23:00:00,105.563122493,0.0,0.0,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 07/07  24:00:00,104.666663019,0.0,0.0,0.0,43.513341876,39.243024,13.4489193594,0.0,4.83426,8.61465935941
 07/08  01:00:00,104.658625953,0.0,0.0,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 07/08  02:00:00,104.642606783,0.0,0.0,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 07/08  03:00:00,104.641160712,0.0,0.0,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 07/08  04:00:00,105.119807844,0.0,0.0,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 07/08  05:00:00,102.097797134,0.0,0.0,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 07/08  06:00:00,87.1751412806,0.0,0.0,0.0,43.513341876,39.243024,13.4446330309,0.0,4.83426,8.61037303095
 07/08  07:00:00,87.0328829161,0.0,0.0,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 07/08  08:00:00,87.040458362,0.0,0.0,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 07/08  09:00:00,87.0744995919,0.0,0.0,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 07/08  10:00:00,87.0756764653,0.0,0.0,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 07/08  11:00:00,87.9489337726,0.0,0.0,0.0,43.513341876,39.243024,13.4505595422,0.0,4.83426,8.61629954224
 07/08  12:00:00,87.154822519,0.0,0.0,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 07/08  13:00:00,87.2743828989,0.0,0.0,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 07/08  14:00:00,87.3165418591,0.0,0.0,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 07/08  15:00:00,87.2949374662,0.0,0.0,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 07/08  16:00:00,293.092412695,2.76138274273,200.664713246,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 07/08  17:00:00,87.0224157795,0.0,0.0,0.0,43.513341876,39.243024,13.4447230095,0.0,4.83426,8.61046300953
 07/08  18:00:00,86.9820914098,0.0,0.0,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 07/08  19:00:00,87.4300318279,0.0,0.0,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 07/08  20:00:00,105.301759898,0.0,0.0,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 07/08  21:00:00,105.037412659,0.0,0.0,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 07/08  22:00:00,104.687718905,0.0,0.0,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 07/08  23:00:00,105.536839267,0.0,0.0,0.0,43.513341876,39.243024,13.4445886979,0.0,4.83426,8.61032869792
 07/08  24:00:00,104.673431675,0.0,0.0,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 07/09  01:00:00,104.65424018,0.0,0.0,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 07/09  02:00:00,104.64463335,0.0,0.0,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 07/09  03:00:00,104.641905231,0.0,0.0,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 07/09  04:00:00,105.125848897,0.0,0.0,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 07/09  05:00:00,102.113602876,0.0,0.0,0.0,43.513341876,39.243024,13.4446330487,0.0,4.83426,8.61037304866
 07/09  06:00:00,87.1801022662,0.0,0.0,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 07/09  07:00:00,87.0528204956,0.0,0.0,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 07/09  08:00:00,87.0699655767,0.0,0.0,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 07/09  09:00:00,87.1199649978,0.0,0.0,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 07/09  10:00:00,87.1374487954,0.0,0.0,0.0,43.513341876,39.243024,13.4505518405,0.0,4.83426,8.61629184049
 07/09  11:00:00,87.9801147273,0.0,0.0,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 07/09  12:00:00,87.1795484517,0.0,0.0,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 07/09  13:00:00,87.2616265789,0.0,0.0,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 07/09  14:00:00,87.2998665784,0.0,0.0,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 07/09  15:00:00,87.296067631,0.0,0.0,0.0,43.513341876,39.243024,13.4446234304,0.0,4.83426,8.6103634304
 07/09  16:00:00,302.400781687,2.88826182766,209.135029822,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 07/09  17:00:00,313.658650228,2.82293085379,220.656632257,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 07/09  18:00:00,87.0314367951,0.0,0.0,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 07/09  19:00:00,87.5094713056,0.0,0.0,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 07/09  20:00:00,105.372935932,0.0,0.0,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 07/09  21:00:00,105.08292163,0.0,0.0,0.0,43.513341876,39.243024,13.4446686866,0.0,4.83426,8.6104086866
 07/09  22:00:00,104.714761267,0.0,0.0,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 07/09  23:00:00,105.55266129,0.0,0.0,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 07/09  24:00:00,104.692982452,0.0,0.0,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 07/10  01:00:00,104.686513502,0.0,0.0,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 07/10  02:00:00,104.674833797,0.0,0.0,0.0,43.513341876,39.243024,13.4506358291,0.0,4.83426,8.61637582908
 07/10  03:00:00,104.664920248,0.0,0.0,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 07/10  04:00:00,105.156437186,0.0,0.0,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 07/10  05:00:00,102.146095345,0.0,0.0,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 07/10  06:00:00,548.491670242,75.7303620347,379.802420085,0.0,43.513341876,39.942024,13.579938096,0.130092698646,4.83426,8.61558539737
 07/10  07:00:00,565.937445754,75.7303620347,397.118580055,0.0,43.513341876,39.942024,294.566944259,289.712684259,4.83426,0.02
 07/10  08:00:00,696.426235177,75.7303620347,402.755357522,0.0,122.71106,84.617158233,95.1757318595,62.3083721854,24.1713,8.69605967408
 07/10  09:00:00,695.321275215,75.7303620347,400.627630402,0.0,122.71106,84.617158233,49.9675071359,17.1432183021,24.1713,8.65298883379
 07/10  10:00:00,698.733006242,75.7303620347,398.653480827,0.0,122.71106,88.818015033,48.6285675339,3.72058395673,36.25695,8.65103357714
 07/10  11:00:00,704.707320719,75.7303620347,402.989238134,0.0,122.71106,88.818015033,45.3843588631,0.475113606137,36.25695,8.65229525699
 07/10  12:00:00,724.137724706,75.7303620347,423.354855784,0.0,122.71106,88.818015033,36.27695,0.0,36.25695,0.02
 07/10  13:00:00,738.288262117,75.7303620347,441.441591486,0.0,122.71106,84.617158233,32.8554487035,0.0317631045209,24.1713,8.652385599
 07/10  14:00:00,752.106867449,75.7405763617,455.170838954,0.0,122.71106,84.617158233,32.8237764423,0.0,24.1713,8.65247644232
 07/10  15:00:00,744.81693958,75.799075763,454.486156691,0.0,122.71106,78.0003075165,13.4868275541,0.0,4.83426,8.65256755405
 07/10  16:00:00,731.737148603,75.9503487262,446.303830479,0.0,122.71106,73.183824,4.85426,0.0,4.83426,0.02
 07/10  17:00:00,682.235868895,76.0050286097,430.071337247,0.0,122.71106,39.942024,13.4654761889,0.0,4.83426,8.63121618885
 07/10  18:00:00,658.627720089,75.7303620347,407.669075577,0.0,122.71106,39.942024,4.85426,0.0,4.83426,0.02
 07/10  19:00:00,661.2025811,75.7303620347,411.463699534,0.0,122.71106,39.942024,22.1664744086,0.0,4.83426,17.3322144086
 07/10  20:00:00,567.315710131,75.7303620347,380.485358723,0.0,43.513341876,39.942024,9.10481545023,0.0178757575655,4.83426,4.25267969266
 07/10  21:00:00,105.023183416,0.0,0.0,0.0,43.513341876,39.243024,9.26734139797,0.0,4.83426,4.43308139797
 07/10  22:00:00,104.735478407,0.0,0.0,0.0,43.513341876,39.243024,13.4717276563,0.0,4.83426,8.63746765635
 07/10  23:00:00,105.640661995,0.0,0.0,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 07/10  24:00:00,104.75201352,0.0,0.0,0.0,43.513341876,39.243024,13.4505685949,0.0,4.83426,8.61630859493
 07/11  01:00:00,104.745815614,0.0,0.0,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 07/11  02:00:00,104.732336791,0.0,0.0,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 07/11  03:00:00,104.720993674,0.0,0.0,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 07/11  04:00:00,107.088559142,0.0,0.0,0.0,43.513341876,39.243024,13.4506932352,0.0,4.83426,8.61643323518
 07/11  05:00:00,103.716677095,0.0,0.0,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 07/11  06:00:00,452.664988902,75.7303620347,284.419110731,0.0,43.513341876,39.942024,5.03263811274,0.178378112743,4.83426,0.02
 07/11  07:00:00,463.144744218,75.7303620347,295.626776774,0.0,43.513341876,39.942024,326.484034051,313.018534008,4.83426,8.6312400427
 07/11  08:00:00,626.683696127,75.7303620347,334.567687327,0.0,122.71106,84.617158233,121.877978209,89.0119466865,24.1713,8.69473152225
 07/11  09:00:00,684.345884198,75.7303620347,391.483470762,0.0,122.71106,84.617158233,71.938963444,39.1148465055,24.1713,8.65281693847
 07/11  10:00:00,704.166706922,75.7303620347,406.381735351,0.0,122.71106,88.818015033,53.9646832913,17.6877332913,36.25695,0.02
 07/11  11:00:00,702.553367269,75.7303620347,402.711838316,0.0,122.71106,88.818015033,51.824973112,6.91511829375,36.25695,8.65290481829
 07/11  12:00:00,703.848857429,75.7303620347,403.352622004,0.0,122.71106,88.818015033,45.2242425392,0.314269836735,36.25695,8.65302270243
