https://openei.org/datasets/files/961/pub/COMMERCIAL_LOAD_DATA_E_PLUS_OUTPUT/USA_CA_San.Francisco.Intl.AP.724940_TMY3/RefBldgWarehouseNew2004_7.1_5.0_3C_USA_CA_SAN_FRANCISCO.csv
Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),Electricity:Facility [kW](Monthly),Gas:Facility [kW](Monthly)
 01/04  17:00:00,63.4058745629,3.48328942606,0.0,0.0,49.3310213673,9.10439710289,3.43107910345,3.43107910345
 01/04  18:00:00,29.4130725015,0.0,0.0,0.0,16.4436737891,4.04639871239,0.0,0.0
 01/04  19:00:00,15.6792415037,0.263417229226,0.0,0.0,5.48122459637,1.0115996781,8.95485236519,8.95485236519
 01/04  20:00:00,16.0256411776,0.609816903106,0.0,0.0,5.48122459637,1.0115996781,20.6649521949,20.6649521949
 01/04  21:00:00,16.0828744258,0.667050151307,0.0,0.0,5.48122459637,1.0115996781,22.0776554468,22.0776554468
 01/04  22:00:00,16.5242058098,1.10838153531,0.0,0.0,5.48122459637,1.0115996781,36.9505738495,36.9505738495
 01/04  23:00:00,16.3983476561,0.982523381667,0.0,0.0,5.48122459637,1.0115996781,32.3219511876,32.3219511876
 01/04  24:00:00,16.8126929539,1.39686867941,0.0,0.0,5.48122459637,1.0115996781,46.4794950709,46.4794950709
 01/05  01:00:00,16.5956699712,1.17984569669,0.0,0.0,5.48122459637,1.0115996781,38.7022150153,38.7022150153
 01/05  02:00:00,17.0273904027,1.61156612819,0.0,0.0,5.48122459637,1.0115996781,53.5886085399,53.5886085399
 01/05  03:00:00,16.7438073532,1.32798307876,0.0,0.0,5.48122459637,1.0115996781,43.4996543239,43.4996543239
 01/05  04:00:00,17.1692268566,1.75340258209,0.0,0.0,5.48122459637,1.0115996781,58.2986374379,58.2986374379
 01/05  05:00:00,16.8479556549,1.43213138043,0.0,0.0,5.48122459637,1.0115996781,46.860096791,46.860096791
 01/05  06:00:00,17.2153823297,1.79955805529,0.0,0.0,5.48122459637,1.0115996781,59.8087698151,59.8087698151
 01/05  07:00:00,18.8991137005,3.48328942606,0.0,0.0,5.48122459637,1.0115996781,81.0295721146,81.0295721146
 01/05  08:00:00,30.466186202,3.48328942606,0.0,0.0,21.9248983855,5.05799839049,70.1157017476,70.1157017476
 01/05  09:00:00,49.9446590254,3.48328942606,0.0,0.0,38.3685721746,8.09279742479,50.8368715187,50.8368715187
 01/05  10:00:00,61.9187078962,3.48328942606,0.0,0.0,49.3310213673,9.10439710289,23.3669925731,23.3669925731
 01/05  11:00:00,61.9187078962,3.48328942606,0.0,0.0,49.3310213673,9.10439710289,6.61758378853,6.61758378853
 01/05  12:00:00,61.9187078962,3.48328942606,0.0,0.0,49.3310213673,9.10439710289,3.71607526787,3.71607526787
 01/05  13:00:00,55.4258836218,3.48328942606,0.0,0.0,43.8497967709,8.09279742479,1.98959434676,1.98959434676
 01/05  14:00:00,61.9187078962,3.48328942606,0.0,0.0,49.3310213673,9.10439710289,0.222534121887,0.222534121887
 01/05  15:00:00,61.9187078962,3.48328942606,0.0,0.0,49.3310213673,9.10439710289,0.441418903153,0.441418903153
 01/05  16:00:00,61.9187078962,3.48328942606,0.0,0.0,49.3310213673,9.10439710289,0.841810434243,0.841810434243
 01/05  17:00:00,63.4058745629,3.48328942606,0.0,0.0,49.3310213673,9.10439710289,2.61177131709,2.61177131709
 01/05  18:00:00,29.4130725015,0.0,0.0,0.0,16.4436737891,4.04639871239,0.0,0.0
 01/05  19:00:00,15.4158242745,0.0,0.0,0.0,5.48122459637,1.0115996781,0.0,0.0
 01/05  20:00:00,15.9117680266,0.495943752127,0.0,0.0,5.48122459637,1.0115996781,16.8984811423,16.8984811423
 01/05  21:00:00,15.9642894506,0.548465176107,0.0,0.0,5.48122459637,1.0115996781,18.1566604355,18.1566604355
 01/05  22:00:00,16.3782379082,0.962413633722,0.0,0.0,5.48122459637,1.0115996781,31.9481180817,31.9481180817
 01/05  23:00:00,16.3157408843,0.899916609836,0.0,0.0,5.48122459637,1.0115996781,29.6311058291,29.6311058291
 01/05  24:00:00,16.7389457348,1.3231214603,0.0,0.0,5.48122459637,1.0115996781,43.822269291,43.822269291
 01/06  01:00:00,16.455759297,1.03993502254,0.0,0.0,5.48122459637,1.0115996781,34.1732981182,34.1732981182
 01/06  02:00:00,16.8349611632,1.41913688872,0.0,0.0,5.48122459637,1.0115996781,46.932572654,46.932572654
