https://openei.org/datasets/files/961/pub/COMMERCIAL_LOAD_DATA_E_PLUS_OUTPUT/USA_CA_Los.Angeles.Intl.AP.722950_TMY3/RefBldgSecondarySchoolNew2004_7.1_5.0_3B_USA_CA_LOS_ANGELES.csv
Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 07/31  09:00:00,802.951850484,77.8481308967,505.423864291,0.0,122.71106,84.617158233,32.8170353352,0.0,24.1713,8.6457353352
 07/31  10:00:00,836.814143426,79.9147705959,532.63334464,0.0,122.71106,88.818015033,36.27695,0.0,36.25695,0.02
 07/31  11:00:00,851.008620316,82.7443605881,543.17566021,0.0,122.71106,88.818015033,44.9026051861,0.0,36.25695,8.64565518611
 07/31  12:00:00,871.89972927,86.585309867,561.441339604,0.0,122.71106,88.818015033,44.9025248621,0.0,36.25695,8.64557486213
 07/31  13:00:00,898.92188371,95.2856160193,583.60140394,0.0,122.71106,84.617158233,24.205140457,0.0138404569661,24.1713,0.02
 07/31  14:00:00,917.799149931,101.556126911,596.099012502,0.0,122.71106,84.617158233,32.8167945797,0.0,24.1713,8.64549457966
 07/31  15:00:00,921.726834416,102.654724911,605.548639175,0.0,122.71106,78.0003075165,13.4796744537,0.0,4.83426,8.64541445371
 07/31  16:00:00,935.12901278,103.607513584,622.900495109,0.0,122.71106,73.183824,4.85426,0.0,4.83426,0.02
 07/31  17:00:00,898.979549142,104.06108113,619.635930282,0.0,122.71106,39.942024,13.461870213,0.0,4.83426,8.62761021303
 07/31  18:00:00,800.558541091,70.9691675205,554.855319012,0.0,122.71106,39.942024,4.85426,0.0,4.83426,0.02
 07/31  19:00:00,791.516232175,71.0510824022,541.508204022,0.0,122.71106,39.942024,13.5011274567,0.0,4.83426,8.66686745668
 07/31  20:00:00,654.690563142,70.3899349346,470.051925486,0.0,43.513341876,39.942024,13.4927734824,0.0,4.83426,8.65851348237
 07/31  21:00:00,405.596318496,8.13793456508,287.202931291,0.0,43.513341876,39.243024,13.4926812105,0.0,4.83426,8.65842121053
 07/31  22:00:00,354.919960801,3.39907972843,242.6338407,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 07/31  23:00:00,299.238942351,2.74712665758,187.826178224,0.0,43.513341876,39.243024,13.4592468438,0.0,4.83426,8.62498684384
 07/31  24:00:00,286.375743233,2.57145920996,176.365388261,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 08/01  01:00:00,167.456219764,0.952554294497,60.6813069206,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 08/01  02:00:00,105.054443179,0.0,0.0,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 08/01  03:00:00,105.011314933,0.0,0.0,0.0,43.513341876,39.243024,13.4485814498,0.0,4.83426,8.61432144982
 08/01  04:00:00,107.517255002,0.0,0.0,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 08/01  05:00:00,107.101915706,0.0,0.0,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 08/01  06:00:00,368.120001546,70.3382633691,206.123604608,0.0,43.513341876,39.942024,4.87550994807,0.0212499480704,4.83426,0.02
 08/01  07:00:00,502.768596675,70.8404775839,340.167168175,0.0,43.513341876,39.942024,13.4601965542,0.0,4.83426,8.62593655418
 08/01  08:00:00,741.209380946,73.7346071524,450.280194218,0.0,122.71106,84.617158233,32.8537688463,0.0,24.1713,8.68246884628
 08/01  09:00:00,784.371257957,75.0827367097,491.092671257,0.0,122.71106,84.617158233,32.8166432827,0.0,24.1713,8.64534328275
 08/01  10:00:00,825.102044176,77.0118669587,524.656354897,0.0,122.71106,88.818015033,36.27695,0.0,36.25695,0.02
 08/01  11:00:00,849.262826714,79.8385238344,544.809458016,0.0,122.71106,88.818015033,44.902214213,0.0,36.25695,8.645264213
 08/01  12:00:00,871.381657302,83.4393678946,563.784937243,0.0,122.71106,88.818015033,44.9021343607,0.0,36.25695,8.64518436073
 08/01  13:00:00,897.439391362,87.4824017655,589.827624893,0.0,122.71106,84.617158233,24.2044566994,0.0131566994448,24.1713,0.02
 08/01  14:00:00,925.694952777,91.6217373551,614.214223056,0.0,122.71106,84.617158233,32.817156063,0.0,24.1713,8.64585606304
 08/01  15:00:00,944.725900809,95.182400012,636.560239249,0.0,122.71106,78.0003075165,4.85426,0.0,4.83426,0.02
 08/01  16:00:00,949.25621247,101.356756346,639.761813368,0.0,122.71106,73.183824,13.4618045829,0.0,4.83426,8.62754458286
 08/01  17:00:00,903.131049445,99.4052490355,628.856927941,0.0,122.71106,39.942024,4.85426,0.0,4.83426,0.02
 08/01  18:00:00,848.502469009,70.8431004223,602.52812657,0.0,122.71106,39.942024,13.4854142794,0.0,4.83426,8.65115427943
 08/01  19:00:00,797.570337966,70.9092928578,548.557307595,0.0,122.71106,39.942024,13.4990400833,0.0,4.83426,8.6647800833
 08/01  20:00:00,671.865357736,70.360132109,488.857581379,0.0,43.513341876,39.942024,13.4928051586,0.0,4.83426,8.6585451586
 08/01  21:00:00,413.021452356,8.09165351865,295.673816726,0.0,43.513341876,39.243024,13.491694953,0.0,4.83426,8.65743495297
 08/01  22:00:00,348.989464466,3.26731208739,237.357376161,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 08/01  23:00:00,310.058851491,2.68204833304,198.856279875,0.0,43.513341876,39.243024,13.4591279979,0.0,4.83426,8.62486799787
 08/01  24:00:00,344.975702024,2.6578236362,234.569456459,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 08/02  01:00:00,163.187604829,0.628079539694,56.7511393978,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 08/02  02:00:00,179.778385934,0.951520601235,72.801699876,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 08/02  03:00:00,105.113516513,0.0,0.0,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 08/02  04:00:00,105.629395947,0.0,0.0,0.0,43.513341876,39.243024,13.4486548072,0.0,4.83426,8.61439480722
 08/02  05:00:00,105.537387999,0.0,0.0,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 08/02  06:00:00,425.755309236,70.3382633691,263.992101574,0.0,43.513341876,39.942024,4.86681992603,0.0125599260255,4.83426,0.02
 08/02  07:00:00,544.308698227,71.1556946375,380.826229236,0.0,43.513341876,39.942024,4.85426,0.0,4.83426,0.02
 08/02  08:00:00,745.785816273,74.3956820894,453.809926403,0.0,122.71106,84.617158233,41.5139901101,0.0,24.1713,17.3426901101
 08/02  09:00:00,788.657189878,75.8189372228,494.340013706,0.0,122.71106,84.617158233,24.1913,0.0,24.1713,0.02
 08/02  10:00:00,827.25673048,77.736689906,526.305075805,0.0,122.71106,88.818015033,44.9026136838,0.0,36.25695,8.64566368383
 08/02  11:00:00,859.045956649,80.7869796129,553.70998518,0.0,122.71106,88.818015033,44.9025312526,0.0,36.25695,8.64558125255
 08/02  12:00:00,877.942006055,84.6161048994,569.04229637,0.0,122.71106,88.818015033,36.27695,0.0,36.25695,0.02
 08/02  13:00:00,891.024958326,88.5341042711,582.757346461,0.0,122.71106,84.617158233,32.8303826031,0.0135828030024,24.1713,8.64549980012
 08/02  14:00:00,918.638369018,93.2228298968,605.847828237,0.0,122.71106,84.617158233,32.8167187928,0.0,24.1713,8.64541879276
 08/02  15:00:00,938.688513259,100.663215211,624.59077424,0.0,122.71106,78.0003075165,4.85426,0.0,4.83426,0.02
 08/02  16:00:00,942.586053753,102.486737444,631.554258062,0.0,122.71106,73.183824,13.4616774736,0.0,4.83426,8.62741747358
 08/02  17:00:00,893.488456965,101.392565025,616.849755644,0.0,122.71106,39.942024,4.85426,0.0,4.83426,0.02
 08/02  18:00:00,816.476555121,70.9278735978,570.400435896,0.0,122.71106,39.942024,13.4855358328,0.0,4.83426,8.65127583284
 08/02  19:00:00,809.173620268,71.0441922817,559.178346692,0.0,122.71106,39.942024,13.5005704298,0.0,4.83426,8.6663104298
 08/02  20:00:00,692.837877763,70.3854785806,508.330895985,0.0,43.513341876,39.942024,13.4927975833,0.0,4.83426,8.65853758329
 08/02  21:00:00,450.92595554,29.7178620794,310.999829954,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 08/02  22:00:00,373.707627587,7.37467782776,257.397058676,0.0,43.513341876,39.243024,13.4671588869,0.0,4.83426,8.63289888689
 08/02  23:00:00,354.104170077,3.32976682738,241.374737698,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 08/02  24:00:00,364.555756015,3.08068812239,253.116161405,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 08/03  01:00:00,311.465076357,2.15359923281,201.968876435,0.0,43.513341876,39.243024,13.4487717701,0.0,4.83426,8.61451177012
 08/03  02:00:00,297.727897983,2.19730489211,188.145838246,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 08/03  03:00:00,133.304977034,0.314039769847,27.4825817728,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 08/03  04:00:00,105.727718496,0.0,0.0,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 08/03  05:00:00,105.678757937,0.0,0.0,0.0,43.513341876,39.243024,13.4487081165,0.0,4.83426,8.61444811651
 08/03  06:00:00,523.535818676,70.3399467891,359.9307349,0.0,43.513341876,39.942024,4.85426,0.0,4.83426,0.02
 08/03  07:00:00,624.355146268,72.1172307427,456.815291907,0.0,43.513341876,39.942024,4.85694067593,0.00268067593168,4.83426,0.02
 08/03  08:00:00,817.750522791,76.8023214828,521.0453231,0.0,122.71106,84.617158233,32.8537897288,0.0,24.1713,8.68248972882
 08/03  09:00:00,856.313845733,78.9756930765,557.546916673,0.0,122.71106,84.617158233,32.8166619216,0.0,24.1713,8.64536192163
 08/03  10:00:00,871.070428631,81.3342860293,565.705721558,0.0,122.71106,88.818015033,44.9022316064,0.0,36.25695,8.64528160637
 08/03  11:00:00,887.480466585,84.4678580593,577.914853615,0.0,122.71106,88.818015033,36.27695,0.0,36.25695,0.02
 08/03  12:00:00,911.199677404,87.9276931967,598.989016478,0.0,122.71106,88.818015033,44.9021510917,0.0,36.25695,8.64520109173
 08/03  13:00:00,919.588009618,91.103416662,608.488073268,0.0,122.71106,84.617158233,32.8289443478,0.0127694615293,24.1713,8.64487488629
 08/03  14:00:00,928.138233514,94.4867860616,614.094177891,0.0,122.71106,84.617158233,24.1913,0.0,24.1713,0.02
 08/03  15:00:00,939.262152355,101.169938975,624.709212789,0.0,122.71106,78.0003075165,13.4800504203,0.0,4.83426,8.64579042035
 08/03  16:00:00,942.478818311,103.41833407,630.524338384,0.0,122.71106,73.183824,4.85426,0.0,4.83426,0.02
 08/03  17:00:00,909.981050777,103.489603606,631.235265364,0.0,122.71106,39.942024,13.4616228568,0.0,4.83426,8.62736285684
 08/03  18:00:00,842.334403513,70.9908306296,596.316064765,0.0,122.71106,39.942024,4.85426,0.0,4.83426,0.02
 08/03  19:00:00,829.41149127,71.134684909,579.44538408,0.0,122.71106,39.942024,13.5011612327,0.0,4.83426,8.66690123275
 08/03  20:00:00,699.453577523,70.4093519651,515.622008394,0.0,43.513341876,39.942024,13.4934631588,0.0,4.83426,8.6592031588
 08/03  21:00:00,457.654374827,31.891346277,315.793653223,0.0,43.513341876,39.243024,13.4916393906,0.0,4.83426,8.65737939065
 08/03  22:00:00,371.881924956,7.38774257077,255.768648439,0.0,43.513341876,39.243024,13.4666468201,0.0,4.83426,8.63238682006
 08/03  23:00:00,364.908460725,3.45122195662,251.958146212,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 08/03  24:00:00,375.398525133,3.01216868503,264.213907011,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 08/04  01:00:00,309.88191944,2.22889829496,200.335727178,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 08/04  02:00:00,263.113233718,1.93302365361,154.323750681,0.0,43.513341876,39.243024,13.4487241917,0.0,4.83426,8.61446419167
 08/04  03:00:00,105.163765028,0.0,0.0,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 08/04  04:00:00,194.919630664,0.949726077588,85.1032920712,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 08/04  05:00:00,107.44066924,0.0,0.0,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 08/04  06:00:00,531.112678456,70.3382633691,362.94350307,0.0,43.513341876,39.942024,4.85426,0.0,4.83426,0.02
 08/04  07:00:00,597.700130398,71.8530843937,432.253621326,0.0,43.513341876,39.942024,13.4618390353,0.0,4.83426,8.6275790353
 08/04  08:00:00,783.545893326,75.8572668588,489.553139238,0.0,122.71106,84.617158233,32.8535440262,0.0,24.1713,8.68224402619
 08/04  09:00:00,817.318304595,77.5041840549,520.94920267,0.0,122.71106,84.617158233,32.8170131394,0.0,24.1713,8.64571313941
 08/04  10:00:00,845.737644285,79.7327662538,542.109673162,0.0,122.71106,88.818015033,36.27695,0.0,36.25695,0.02
 08/04  11:00:00,868.861007981,83.0718032612,560.690759202,0.0,122.71106,88.818015033,44.9025823547,0.0,36.25695,8.64563235474
 08/04  12:00:00,892.211129678,87.2435837886,580.972023305,0.0,122.71106,88.818015033,44.9025015599,0.0,36.25695,8.64555155987
 08/04  13:00:00,913.825728066,91.3105852022,602.867559862,0.0,122.71106,84.617158233,24.2050254159,0.0137254159205,24.1713,0.02
 08/04  14:00:00,929.427448379,97.8378753489,611.741639701,0.0,122.71106,84.617158233,32.8167708669,0.0,24.1713,8.64547086686
 08/04  15:00:00,930.522693776,102.851191626,614.150359625,0.0,122.71106,78.0003075165,13.4796503331,0.0,4.83426,8.64539033306
 08/04  16:00:00,936.197258253,104.4259095,623.183871899,0.0,122.71106,73.183824,4.85426,0.0,4.83426,0.02
 08/04  17:00:00,905.429898147,105.228716069,624.918228259,0.0,122.71106,39.942024,4.85426,0.0,4.83426,0.02
 08/04  18:00:00,810.839562451,71.2053398333,565.105052649,0.0,122.71106,39.942024,13.4845247759,0.0,4.83426,8.65026477593
 08/04  19:00:00,808.541367253,71.2453675299,559.000983222,0.0,122.71106,39.942024,13.4993048372,0.0,4.83426,8.66504483724
 08/04  20:00:00,694.625207639,70.4171924574,511.259131503,0.0,43.513341876,39.942024,13.4929407711,0.0,4.83426,8.65868077109
 08/04  21:00:00,452.152794261,26.1462341322,316.344049701,0.0,43.513341876,39.243024,13.4935090478,0.0,4.83426,8.65924904781
 08/04  22:00:00,388.001833614,7.62219459233,271.325532973,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 08/04  23:00:00,385.692287857,6.95830711572,269.061250806,0.0,43.513341876,39.243024,13.4574655058,0.0,4.83426,8.62320550585
 08/04  24:00:00,356.482667504,2.99286667523,245.286011252,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 08/05  01:00:00,281.611826851,1.98535518615,172.567053461,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 08/05  02:00:00,296.137016804,2.06678725527,186.893873325,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 08/05  03:00:00,137.360776772,0.314039769847,31.5569681975,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 08/05  04:00:00,105.679553586,0.0,0.0,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 08/05  05:00:00,105.593820169,0.0,0.0,0.0,43.513341876,39.243024,13.4433863766,0.0,4.83426,8.60912637656
 08/05  06:00:00,90.6636994619,0.0,0.0,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 08/05  07:00:00,180.192192513,1.10719006342,90.4787290154,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 08/05  08:00:00,269.603370737,5.65835199054,174.314505264,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 08/05  09:00:00,426.788986355,12.9493218366,322.915746969,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 08/05  10:00:00,454.002210201,15.5224689243,346.454183124,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 08/05  11:00:00,414.064535065,15.5629689091,306.333480884,0.0,43.513341876,39.243024,13.4487632081,0.0,4.83426,8.61450320806
 08/05  12:00:00,539.004792551,37.828860952,408.548839014,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 08/05  13:00:00,475.289555758,40.4311635885,343.138064651,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 08/05  14:00:00,569.216631346,53.6072322285,422.823019029,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 08/05  15:00:00,482.985705263,47.0881610366,344.063808662,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 08/05  16:00:00,571.006959649,59.2557871147,418.836480892,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 08/05  17:00:00,476.956732608,48.5935041876,336.470347017,0.0,43.513341876,39.243024,13.4421778404,0.0,4.83426,8.60791784044
 08/05  18:00:00,559.211937766,58.3787835169,407.888957651,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 08/05  19:00:00,457.400967631,44.9789811421,316.920083786,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 08/05  20:00:00,518.255139943,43.8860600098,363.124596593,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 08/05  21:00:00,411.507800841,28.079000745,273.890845804,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 08/05  22:00:00,461.476047372,24.3928564265,327.10534335,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 08/05  23:00:00,378.705352941,7.63564906846,261.293829469,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 08/05  24:00:00,390.546589368,3.83127317592,277.63335103,0.0,43.513341876,39.243024,13.4434979656,0.0,4.83426,8.60923796563
 08/06  01:00:00,363.013407845,3.03877379849,251.775423764,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 08/06  02:00:00,274.324873413,1.99581926217,165.338807069,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 08/06  03:00:00,211.178500198,1.27711035629,103.625214986,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 08/06  04:00:00,165.281671241,0.634139804577,58.3254504416,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 08/06  05:00:00,134.69104566,0.314039769847,28.4520743875,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 08/06  06:00:00,90.6805841973,0.0,0.0,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 08/06  07:00:00,185.919627027,0.950577699028,96.2644416068,0.0,43.513341876,39.243024,13.4434490363,0.0,4.83426,8.60918903631
 08/06  08:00:00,396.855354586,7.91684874885,297.975640509,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 08/06  09:00:00,346.621306052,12.6137863849,243.47203014,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 08/06  10:00:00,493.276020595,16.4639327421,385.055087839,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 08/06  11:00:00,515.009985611,14.5982220534,407.57865629,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 08/06  12:00:00,604.945144947,38.4177392766,474.177912549,0.0,43.513341876,39.243024,13.4487603682,0.0,4.83426,8.61450036819
 08/06  13:00:00,604.041571562,47.8560225424,464.028344117,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 08/06  14:00:00,648.779502349,51.600282959,504.734116433,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 08/06  15:00:00,659.978001158,54.4507980765,513.26416836,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 08/06  16:00:00,669.626777916,55.6873569298,521.366287703,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 08/06  17:00:00,661.767813052,55.5806118104,513.854751718,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 08/06  18:00:00,644.041878136,54.1957324251,497.293446104,0.0,43.513341876,39.243024,13.443496808,0.0,4.83426,8.60923680798
 08/06  19:00:00,593.009697165,51.2280180945,445.906180999,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 08/06  20:00:00,565.452488808,40.1358541923,414.647593285,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 08/06  21:00:00,500.885360549,29.6553888785,361.388127346,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 08/06  22:00:00,511.314921139,30.668976547,371.209874474,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 08/06  23:00:00,438.302814782,7.03430629974,321.314277082,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 08/06  24:00:00,390.089276559,3.54925344411,277.348843752,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 08/07  01:00:00,312.728627579,2.83194959224,201.333554903,0.0,43.513341876,39.243024,13.4487298667,0.0,4.83426,8.61446986671
 08/07  02:00:00,295.712031465,2.46479732518,185.001501567,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 08/07  03:00:00,265.185650597,2.01781444509,155.348812636,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 08/07  04:00:00,156.495041445,1.04749141694,49.1169451771,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 08/07  05:00:00,127.281777712,0.386032809506,21.0539088449,0.0,43.513341876,39.243024,13.4486671919,0.0,4.83426,8.61440719194
 08/07  06:00:00,502.049368214,70.3435376362,336.138055649,0.0,43.513341876,39.942024,4.85426,0.0,4.83426,0.02
 08/07  07:00:00,594.736984945,73.164309596,426.285022808,0.0,43.513341876,39.942024,4.85426,0.0,4.83426,0.02
 08/07  08:00:00,774.845101101,77.6992799789,477.341192717,0.0,122.71106,84.617158233,32.8537655801,0.0,24.1713,8.68246558008
 08/07  09:00:00,815.414448614,79.4040779811,516.072339812,0.0,122.71106,84.617158233,32.8166322983,0.0,24.1713,8.64533229826
 08/07  10:00:00,856.394980006,82.1323954335,550.031369524,0.0,122.71106,88.818015033,44.9022040999,0.0,36.25695,8.64525409986
 08/07  11:00:00,873.103617313,85.6482335763,562.392540251,0.0,122.71106,88.818015033,36.27695,0.0,36.25695,0.02
 08/07  12:00:00,875.726443868,88.8553241774,562.668461249,0.0,122.71106,88.818015033,44.9021253832,0.0,36.25695,8.64517538324
 08/07  13:00:00,884.691000372,91.8118268583,572.774479829,0.0,122.71106,84.617158233,32.830974981,0.0138267618392,24.1713,8.64584821919
 08/07  14:00:00,909.559307368,96.9995879472,592.440931752,0.0,122.71106,84.617158233,24.1913,0.0,24.1713,0.02
 08/07  15:00:00,914.583484082,99.5084633641,601.615647433,0.0,122.71106,78.0003075165,13.4800279709,0.0,4.83426,8.64576797095
 08/07  16:00:00,910.549634509,99.0878812936,603.018462766,0.0,122.71106,73.183824,4.85426,0.0,4.83426,0.02
 08/07  17:00:00,871.181844296,94.9761434484,601.003613836,0.0,122.71106,39.942024,13.4615970819,0.0,4.83426,8.62733708186
 08/07  18:00:00,822.81850653,70.6854620826,577.256694464,0.0,122.71106,39.942024,4.85426,0.0,4.83426,0.02
 08/07  19:00:00,777.280865105,70.6817722794,528.453236833,0.0,122.71106,39.942024,13.5011459551,0.0,4.83426,8.6668859551
 08/07  20:00:00,646.867781893,70.3442126387,462.832959298,0.0,43.513341876,39.942024,13.4934480347,0.0,4.83426,8.6591880347
 08/07  21:00:00,389.335607432,7.68691530537,272.262580113,0.0,43.513341876,39.243024,13.4933817336,0.0,4.83426,8.65912173355
 08/07  22:00:00,372.689944682,3.54759751078,260.35332324,0.0,43.513341876,39.243024,13.4669167301,0.0,4.83426,8.63265673011
 08/07  23:00:00,344.742102607,2.57940715603,233.351423267,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 08/07  24:00:00,248.374565142,1.56308953862,139.783177305,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 08/08  01:00:00,176.586956945,0.953651938513,69.3923267828,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 08/08  02:00:00,105.084100834,0.0,0.0,0.0,43.513341876,39.243024,13.448699692,0.0,4.83426,8.61443969202
 08/08  03:00:00,105.038243503,0.0,0.0,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 08/08  04:00:00,107.553404678,0.0,0.0,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 08/08  05:00:00,107.104946382,0.0,0.0,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 08/08  06:00:00,368.437178639,70.3382633691,203.288307854,0.0,43.513341876,39.942024,4.87761967397,0.0233596739701,4.83426,0.02
 08/08  07:00:00,515.913368916,70.7814047044,352.755921773,0.0,43.513341876,39.942024,13.4617907664,0.0,4.83426,8.62753076641
 08/08  08:00:00,738.342892391,73.8001887081,446.785841517,0.0,122.71106,84.617158233,32.8535519993,0.0,24.1713,8.68225199935
 08/08  09:00:00,769.529908814,75.0764460269,476.731824843,0.0,122.71106,84.617158233,32.817010244,0.0,24.1713,8.64571024403
 08/08  10:00:00,790.208257877,76.8257622536,490.197037625,0.0,122.71106,88.818015033,36.27695,0.0,36.25695,0.02
 08/08  11:00:00,807.678354467,79.4495336434,503.264562631,0.0,122.71106,88.818015033,44.9025817623,0.0,36.25695,8.64563176229
 08/08  12:00:00,824.526259866,82.6316507997,517.678260705,0.0,122.71106,88.818015033,44.9025032101,0.0,36.25695,8.64555321006
 08/08  13:00:00,841.939862107,85.9151712286,535.916945477,0.0,122.71106,84.617158233,24.204601693,0.0133016929774,24.1713,0.02
 08/08  14:00:00,859.868265393,89.2622666832,550.856500783,0.0,122.71106,84.617158233,32.816774734,0.0,24.1713,8.64547473402
 08/08  15:00:00,874.204958989,95.4971384249,565.602079508,0.0,122.71106,78.0003075165,13.4796564874,0.0,4.83426,8.64539648739
 08/08  16:00:00,884.672797646,100.844105158,575.295635819,0.0,122.71106,73.183824,4.85426,0.0,4.83426,0.02
 08/08  17:00:00,832.169087095,96.2242171969,560.91258535,0.0,122.71106,39.942024,4.85426,0.0,4.83426,0.02
 08/08  18:00:00,782.147029709,70.4566587138,536.479751415,0.0,122.71106,39.942024,13.4855419033,0.0,4.83426,8.65128190335
 08/08  19:00:00,773.019241783,70.4237039307,524.979457121,0.0,122.71106,39.942024,13.4991333651,0.0,4.83426,8.66487336514
 08/08  20:00:00,637.156404715,70.338910212,454.640698985,0.0,43.513341876,39.942024,13.492956463,0.0,4.83426,8.65869646301
 08/08  21:00:00,361.238213028,2.93308712967,250.08474515,0.0,43.513341876,39.243024,13.493425787,0.0,4.83426,8.65916578698
 08/08  22:00:00,385.253803087,3.08579979054,273.79303723,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 08/08  23:00:00,315.728863769,2.49884779856,204.971736945,0.0,43.513341876,39.243024,13.4575277119,0.0,4.83426,8.62326771191
 08/08  24:00:00,105.146770526,0.0,0.0,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 08/09  01:00:00,174.278080285,0.952766104951,67.433000871,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 08/09  02:00:00,105.118318743,0.0,0.0,0.0,43.513341876,39.243024,4.85426,0.0,4.83426,0.02
 08/09  03:00:00,105.08779672,0.0,0.0,0.0,43.513341876,39.243024,13.4476121604,0.0,4.83426,8.61335216036
